run,case,reader,workload,variant,repetition,load_seconds,elapsed_seconds,workflow_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,native_before,native_after
downstream-v3,india-all,arrow,sparse,baseline,6,0.569,0.016,0.591,0.015,10277322752,4.770099,{},{}
downstream-v3,india-all,arrow,traverse,baseline,1,0.563,0.708,1.277,1,10555195392,5.8121659999999995,{},{}
downstream-v3,india-all,arrow,traverse,candidate,1,0.289,0.688,0.981,0.997,5618073600,4.07261,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,traverse,candidate,2,0.285,0.68,0.969,0.989,5627150336,4.042194,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,traverse,baseline,2,0.567,0.712,1.286,1.004,10557915136,5.7512810000000005,{},{}
downstream-v3,india-all,arrow,traverse,baseline,3,0.564,0.709,1.28,1.004,10557636608,5.733095,{},{}
downstream-v3,india-all,arrow,traverse,candidate,3,0.287,0.686,0.977,0.994,5623365632,4.04763,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,traverse,candidate,4,0.286,0.677,0.967,0.985,5627592704,4.085405,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,traverse,baseline,4,0.565,0.706,1.278,0.998,10560323584,5.747688999999999,{},{}
downstream-v3,india-all,arrow,traverse,baseline,5,0.566,0.698,1.271,0.99,10567827456,5.7613780000000006,{},{}
downstream-v3,india-all,arrow,traverse,candidate,5,0.288,0.695,0.986,1.002,5627265024,4.0768569999999995,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,traverse,candidate,6,0.288,0.684,0.975,0.991,5627133952,4.0061029999999995,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,traverse,baseline,6,0.569,0.703,1.279,0.994,10551934976,5.730389,{},{}
downstream-v3,india-all,arrow,first_write,baseline,1,0.567,0.035,1.064,0.035,13397737472,5.301934,{},{}
downstream-v3,india-all,arrow,first_write,candidate,1,0.289,0.011,0.512,0.01,5512511488,3.2936449999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 2896460}"
downstream-v3,india-all,arrow,first_write,candidate,2,0.286,0.011,0.507,0.011,5515706368,3.281429,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 2896460}"
downstream-v3,india-all,arrow,first_write,baseline,2,0.566,0.031,1.045,0.032,13374029824,5.217935000000001,{},{}
downstream-v3,india-all,arrow,first_write,baseline,3,0.57,0.032,1.052,0.032,13454229504,5.269616,{},{}
downstream-v3,india-all,arrow,first_write,candidate,3,0.287,0.011,0.508,0.011,5510004736,3.300786,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 2896460}"
downstream-v3,india-all,arrow,first_write,candidate,4,0.29,0.011,0.525,0.01,5512314880,3.252051,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 2896460}"
downstream-v3,india-all,arrow,first_write,baseline,4,0.565,0.031,1.05,0.031,13444431872,5.277620000000001,{},{}
downstream-v3,india-all,arrow,first_write,baseline,5,0.574,0.032,1.056,0.032,13490520064,5.279878999999999,{},{}
downstream-v3,india-all,arrow,first_write,candidate,5,0.289,0.011,0.51,0.012,5511069696,3.294239,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 2896460}"
downstream-v3,india-all,arrow,first_write,candidate,6,0.289,0.011,0.512,0.011,5507940352,3.3873439999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 2896460}"
downstream-v3,india-all,arrow,first_write,baseline,6,0.567,0.03,1.047,0.031,13327646720,5.2128499999999995,{},{}
downstream-v3,india-all,arrow,r_vector,baseline,1,0.564,0.013,0.584,0.012,10289790976,4.761816,{},{}
downstream-v3,india-all,arrow,r_vector,candidate,1,0.285,0.017,0.305,0.016,5406441472,3.006221,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,r_vector,candidate,2,0.286,0.016,0.305,0.017,5401935872,3.046015,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,r_vector,baseline,2,0.57,0.013,0.59,0.012,10291560448,4.752445,{},{}
downstream-v3,india-all,arrow,r_vector,baseline,3,0.565,0.013,0.585,0.012,10292363264,4.718648,{},{}
downstream-v3,india-all,arrow,r_vector,candidate,3,0.289,0.016,0.308,0.017,5396955136,2.992714,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,r_vector,candidate,4,0.286,0.016,0.306,0.015,5399937024,3.10998,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,r_vector,baseline,4,0.564,0.013,0.583,0.014,10289938432,4.7637719999999995,{},{}
downstream-v3,india-all,arrow,r_vector,baseline,5,0.573,0.013,0.593,0.013,10293067776,4.824185,{},{}
downstream-v3,india-all,arrow,r_vector,candidate,5,0.29,0.016,0.309,0.016,5399691264,3.120158,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,r_vector,candidate,6,0.293,0.017,0.313,0.016,5397250048,3.058847,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 4747297940, ""live_owners"": 5961, ""compatibility_bytes"": 0}"
downstream-v3,india-all,arrow,r_vector,baseline,6,0.566,0.013,0.586,0.013,10289266688,4.746007,{},{}
downstream-v3,india-30-scattered-known,dta,sparse,baseline,1,0.264,0.026,0.29,0.026,231161856,0.5262709999999999,{},{}
downstream-v3,india-30-scattered-known,dta,sparse,candidate,1,0.276,0.03,0.307,0.03,232570880,0.546313,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,sparse,candidate,2,0.271,0.03,0.302,0.031,232194048,0.540913,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,sparse,baseline,2,0.264,0.026,0.29,0.026,230932480,0.5261549999999999,{},{}
downstream-v3,india-30-scattered-known,dta,sparse,baseline,3,0.263,0.025,0.289,0.025,230948864,0.526629,{},{}
downstream-v3,india-30-scattered-known,dta,sparse,candidate,3,0.271,0.031,0.302,0.031,232177664,0.539751,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,sparse,candidate,4,0.272,0.031,0.303,0.031,232456192,0.539126,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,sparse,baseline,4,0.264,0.026,0.29,0.026,232718336,0.527183,{},{}
downstream-v3,india-30-scattered-known,dta,sparse,baseline,5,0.264,0.025,0.289,0.025,231096320,0.527023,{},{}
downstream-v3,india-30-scattered-known,dta,sparse,candidate,5,0.27,0.031,0.302,0.031,232210432,0.540756,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,sparse,candidate,6,0.271,0.031,0.302,0.031,232407040,0.54016,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,sparse,baseline,6,0.266,0.026,0.292,0.026,231129088,0.530759,{},{}
downstream-v3,india-30-scattered-known,dta,traverse,baseline,1,0.265,0.013,0.278,0.014,249806848,0.521732,{},{}
downstream-v3,india-30-scattered-known,dta,traverse,candidate,1,0.271,0.012,0.284,0.015,248086528,0.5251319999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,traverse,candidate,2,0.27,0.013,0.283,0.015,248233984,0.524071,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,traverse,baseline,2,0.266,0.013,0.279,0.015,249348096,0.5173479999999999,{},{}
downstream-v3,india-30-scattered-known,dta,traverse,baseline,3,0.263,0.012,0.275,0.014,249364480,0.516481,{},{}
downstream-v3,india-30-scattered-known,dta,traverse,candidate,3,0.269,0.012,0.282,0.015,248496128,0.5250090000000001,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,traverse,candidate,4,0.27,0.012,0.283,0.013,248905728,0.5230009999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,traverse,baseline,4,0.265,0.012,0.277,0.015,249741312,0.516721,{},{}
downstream-v3,india-30-scattered-known,dta,traverse,baseline,5,0.264,0.012,0.277,0.014,249970688,0.517034,{},{}
downstream-v3,india-30-scattered-known,dta,traverse,candidate,5,0.271,0.012,0.284,0.015,248250368,0.524179,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,traverse,candidate,6,0.271,0.012,0.283,0.014,248217600,0.5235449999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,traverse,baseline,6,0.264,0.012,0.277,0.014,249724928,0.519809,{},{}
downstream-v3,india-30-scattered-known,dta,first_write,baseline,1,0.263,0.001,0.315,0.002,318799872,0.560856,{},{}
downstream-v3,india-30-scattered-known,dta,first_write,candidate,1,0.272,0.001,0.322,0.002,310181888,0.5690029999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,first_write,candidate,2,0.27,0.002,0.321,0.002,310149120,0.566678,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,first_write,baseline,2,0.265,0.001,0.316,0.002,318783488,0.562663,{},{}
downstream-v3,india-30-scattered-known,dta,first_write,baseline,3,0.265,0.002,0.317,0.001,318619648,0.563998,{},{}
downstream-v3,india-30-scattered-known,dta,first_write,candidate,3,0.271,0.002,0.322,0.001,314703872,0.568426,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,first_write,candidate,4,0.272,0.001,0.323,0.002,310231040,0.5703699999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,first_write,baseline,4,0.263,0.001,0.314,0.001,318783488,0.559304,{},{}
downstream-v3,india-30-scattered-known,dta,first_write,baseline,5,0.263,0.002,0.315,0.001,319012864,0.56004,{},{}
downstream-v3,india-30-scattered-known,dta,first_write,candidate,5,0.271,0.002,0.321,0.001,310099968,0.571568,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,first_write,candidate,6,0.271,0.001,0.321,0.001,310132736,0.567784,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,first_write,baseline,6,0.265,0.002,0.316,0.002,319193088,0.5624229999999999,{},{}
downstream-v3,india-30-scattered-known,dta,r_vector,baseline,1,0.263,0.015,0.279,0.016,245383168,0.516483,{},{}
downstream-v3,india-30-scattered-known,dta,r_vector,candidate,1,0.271,0.015,0.286,0.014,236175360,0.523376,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,r_vector,candidate,2,0.27,0.015,0.285,0.015,236257280,0.5239849999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,r_vector,baseline,2,0.263,0.015,0.279,0.015,245301248,0.51642,{},{}
downstream-v3,india-30-scattered-known,dta,r_vector,baseline,3,0.263,0.016,0.279,0.015,248070144,0.515654,{},{}
downstream-v3,india-30-scattered-known,dta,r_vector,candidate,3,0.272,0.014,0.286,0.014,235962368,0.5250239999999999,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,r_vector,candidate,4,0.271,0.015,0.287,0.016,236126208,0.524368,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,r_vector,baseline,4,0.264,0.016,0.28,0.015,245334016,0.517431,{},{}
downstream-v3,india-30-scattered-known,dta,r_vector,baseline,5,0.264,0.016,0.28,0.016,245579776,0.517852,{},{}
downstream-v3,india-30-scattered-known,dta,r_vector,candidate,5,0.271,0.015,0.286,0.015,236027904,0.52482,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,r_vector,candidate,6,0.272,0.016,0.288,0.015,236093440,0.525457,"{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}","{""owned"": 0, ""rows"": 724115, ""chunks"": 0, ""native_bytes"": 0, ""live_owners"": 0, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,dta,r_vector,baseline,6,0.263,0.016,0.279,0.015,245432320,0.515983,{},{}
downstream-v3,india-30-scattered-known,arrow,sparse,baseline,1,0.06,0.042,0.102,0.042,265060352,0.290358,{},{}
downstream-v3,india-30-scattered-known,arrow,sparse,candidate,1,0.061,0.048,0.11,0.048,242352128,0.291421,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,sparse,candidate,2,0.061,0.043,0.105,0.043,242565120,0.288,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,sparse,baseline,2,0.06,0.041,0.101,0.041,266354688,0.290185,{},{}
downstream-v3,india-30-scattered-known,arrow,sparse,baseline,3,0.06,0.041,0.102,0.041,264978432,0.289776,{},{}
downstream-v3,india-30-scattered-known,arrow,sparse,candidate,3,0.06,0.047,0.108,0.047,242384896,0.289187,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,sparse,candidate,4,0.062,0.044,0.106,0.044,242434048,0.285901,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,sparse,baseline,4,0.061,0.041,0.103,0.042,264814592,0.289411,{},{}
downstream-v3,india-30-scattered-known,arrow,sparse,baseline,5,0.061,0.042,0.103,0.042,266551296,0.28911499999999996,{},{}
downstream-v3,india-30-scattered-known,arrow,sparse,candidate,5,0.061,0.046,0.108,0.047,242417664,0.288296,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,sparse,candidate,6,0.06,0.047,0.108,0.047,242515968,0.28873499999999996,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,sparse,baseline,6,0.06,0.042,0.102,0.041,266518528,0.295136,{},{}
downstream-v3,india-30-scattered-known,arrow,traverse,baseline,1,0.06,0.028,0.088,0.03,279347200,0.27798,{},{}
downstream-v3,india-30-scattered-known,arrow,traverse,candidate,1,0.061,0.028,0.089,0.03,257753088,0.270862,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,traverse,candidate,2,0.061,0.028,0.089,0.03,257736704,0.272526,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,traverse,baseline,2,0.061,0.027,0.088,0.03,281231360,0.27739199999999997,{},{}
downstream-v3,india-30-scattered-known,arrow,traverse,baseline,3,0.061,0.028,0.089,0.03,279920640,0.27869,{},{}
downstream-v3,india-30-scattered-known,arrow,traverse,candidate,3,0.061,0.028,0.09,0.032,257851392,0.272192,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,traverse,candidate,4,0.062,0.028,0.09,0.031,258899968,0.28868499999999997,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,traverse,baseline,4,0.061,0.028,0.089,0.03,283279360,0.27825099999999997,{},{}
downstream-v3,india-30-scattered-known,arrow,traverse,baseline,5,0.061,0.027,0.088,0.03,281198592,0.278258,{},{}
downstream-v3,india-30-scattered-known,arrow,traverse,candidate,5,0.062,0.027,0.089,0.031,258031616,0.27335,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
downstream-v3,india-30-scattered-known,arrow,traverse,candidate,6,0.061,0.028,0.089,0.03,257572864,0.27242,"{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 724115, ""chunks"": 12, ""native_bytes"": 25344025, ""live_owners"": 29, ""compatibility_bytes"": 0}"
