run,case,selection_mode,mode,cohort,repetition,position,method,elapsed_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,calls
screen-v2-dta-prepared,mixed-all,all,fresh,1,3,2,candidate-arrow,0.017,0.022,111263744,0.177834,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,3,3,stata,0.001,,40665088,0.017391999999999998,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,3,4,baseline-dta,0.018,0.022,108412928,0.177947,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,3,5,baseline-arrow,0.017,0.022,111001600,0.18320799999999998,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,4,1,candidate-arrow,0.016,0.022,111493120,0.17777,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,4,2,stata,0.001,,40697856,0.017183999999999998,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,4,3,baseline-dta,0.017,0.021,108691456,0.177974,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,4,4,baseline-arrow,0.016,0.021,111280128,0.17768699999999998,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,4,5,candidate-dta,0.017,0.021,108625920,0.17782099999999998,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,5,1,stata,0.001,,40730624,0.017141,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,5,2,baseline-dta,0.017,0.022,108412928,0.178048,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,5,3,baseline-arrow,0.016,0.022,111116288,0.177841,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,5,4,candidate-dta,0.017,0.022,108642304,0.180683,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,5,5,candidate-arrow,0.017,0.022,111362048,0.178043,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,6,1,stata,0.0,,40599552,0.017265,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,6,2,candidate-arrow,0.017,0.021,111116288,0.17725799999999997,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,6,3,candidate-dta,0.018,0.022,108707840,0.178114,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,6,4,baseline-arrow,0.016,0.021,110968832,0.17764799999999997,1
screen-v2-dta-prepared,mixed-all,all,fresh,1,6,5,baseline-dta,0.017,0.021,108707840,0.177832,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,1,1,baseline-dta,0.049,0.144,294764544,0.326327,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,1,2,baseline-arrow,0.03,0.098,379748352,0.27957099999999996,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,1,3,candidate-dta,0.045,0.13,293797888,0.31208899999999995,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,1,4,candidate-arrow,0.03,0.097,379027456,0.27913899999999997,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,1,5,stata,0.01,,144736256,0.026463,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,2,1,baseline-arrow,0.036,0.102,375996416,0.28477199999999997,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,2,2,candidate-dta,0.045,0.132,290701312,0.313374,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,2,3,candidate-arrow,0.032,0.102,380207104,0.285242,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,2,4,stata,0.01,,144736256,0.026583999999999997,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,2,5,baseline-dta,0.048,0.144,293781504,0.325866,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,3,1,candidate-dta,0.046,0.131,291471360,0.312288,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,3,2,candidate-arrow,0.031,0.099,378552320,0.280599,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,3,3,stata,0.01,,144801792,0.026625,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,3,4,baseline-dta,0.047,0.148,291241984,0.329316,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,3,5,baseline-arrow,0.03,0.098,381714432,0.280358,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,4,1,candidate-arrow,0.031,0.098,381206528,0.280755,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,4,2,stata,0.01,,144736256,0.026566,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,4,3,baseline-dta,0.048,0.145,293240832,0.32664499999999996,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,4,4,baseline-arrow,0.03,0.099,379256832,0.28146099999999996,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,4,5,candidate-dta,0.045,0.129,294633472,0.31115,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,5,1,stata,0.01,,144769024,0.027302,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,5,2,baseline-dta,0.047,0.143,292159488,0.32406399999999996,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,5,3,baseline-arrow,0.03,0.096,380698624,0.277152,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,5,4,candidate-dta,0.045,0.128,290684928,0.30981000000000003,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,5,5,candidate-arrow,0.031,0.099,378191872,0.28135099999999996,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,6,1,stata,0.01,,144752640,0.026715,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,6,2,candidate-arrow,0.03,0.098,382418944,0.280093,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,6,3,candidate-dta,0.045,0.129,289996800,0.311669,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,6,4,baseline-arrow,0.03,0.099,379518976,0.28103,1
screen-v2-dta-ring2-combined,100mb-all,all,fresh,1,6,5,baseline-dta,0.048,0.148,294617088,0.32903099999999996,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,1,1,baseline-dta,0.755,5.427,5236686848,5.630355,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,1,2,baseline-arrow,0.57,4.569,10276536320,4.781079999999999,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,1,3,candidate-dta,0.685,4.977,5239111680,5.179463,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,1,4,candidate-arrow,0.569,4.518,10275700736,4.728955,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,1,5,stata,0.474,,5256921088,0.506023,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,2,1,baseline-arrow,0.575,4.621,10279092224,4.830988,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,2,2,candidate-dta,0.682,4.981,5237391360,5.183121,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,2,3,candidate-arrow,0.571,4.467,10273357824,4.678122999999999,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,2,4,stata,0.47,,5256953856,0.5010189999999999,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,2,5,baseline-dta,0.746,5.411,5235113984,5.614034999999999,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,3,1,candidate-dta,0.685,4.917,5235965952,5.119772,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,3,2,candidate-arrow,0.573,4.574,10274390016,4.784617,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,3,3,stata,0.471,,5256921088,0.505741,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,3,4,baseline-dta,0.751,5.418,5235900416,5.621567,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,3,5,baseline-arrow,0.571,4.605,10280288256,4.8155920000000005,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,4,1,candidate-arrow,0.575,4.611,10280108032,4.8226759999999995,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,4,2,stata,0.472,,5256871936,0.5058549999999999,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,4,3,baseline-dta,0.745,5.427,5233639424,5.628552,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,4,4,baseline-arrow,0.573,4.498,10280779776,4.70969,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,4,5,candidate-dta,0.685,4.986,5236457472,5.187822,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,5,1,stata,0.471,,5256904704,0.505728,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,5,2,baseline-dta,0.749,5.439,5237817344,5.641324,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,5,3,baseline-arrow,0.572,4.496,10280419328,4.70595,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,5,4,candidate-dta,0.681,4.977,5238407168,5.180104999999999,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,5,5,candidate-arrow,0.571,4.507,10272718848,4.720279,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,6,1,stata,0.474,,5256937472,0.50597,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,6,2,candidate-arrow,0.582,4.585,10272948224,4.79423,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,6,3,candidate-dta,0.687,4.793,5236211712,4.996111,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,6,4,baseline-arrow,0.573,4.571,10281697280,4.781878,1
screen-v2-dta-ring2-combined,india-all,all,fresh,1,6,5,baseline-dta,0.754,5.395,5237440512,5.59813,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,1,1,baseline-dta,0.265,0.338,232128512,0.502852,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,1,2,baseline-arrow,0.071,0.093,266076160,0.25770499999999996,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,1,3,candidate-dta,0.266,0.331,232308736,0.49675499999999995,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,1,4,candidate-arrow,0.071,0.095,264568832,0.263941,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,1,5,stata,0.317,,80953344,0.333652,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,2,1,baseline-arrow,0.076,0.097,265961472,0.262315,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,2,2,candidate-dta,0.265,0.331,232407040,0.49586399999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,2,3,candidate-arrow,0.07,0.093,265682944,0.25623799999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,2,4,stata,0.316,,81051648,0.33286699999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,2,5,baseline-dta,0.263,0.336,233979904,0.500733,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,3,1,candidate-dta,0.264,0.33,232357888,0.494123,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,3,2,candidate-arrow,0.071,0.093,265797632,0.257179,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,3,3,stata,0.316,,80969728,0.332406,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,3,4,baseline-dta,0.264,0.337,232161280,0.500874,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,3,5,baseline-arrow,0.071,0.093,264781824,0.257467,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,4,1,candidate-arrow,0.07,0.094,265699328,0.25726899999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,4,2,stata,0.317,,81084416,0.33383999999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,4,3,baseline-dta,0.267,0.339,232128512,0.503509,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,4,4,baseline-arrow,0.072,0.095,264781824,0.259754,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,4,5,candidate-dta,0.264,0.329,232308736,0.49319399999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,5,1,stata,0.319,,80969728,0.335769,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,5,2,baseline-dta,0.265,0.336,232488960,0.502269,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,5,3,baseline-arrow,0.071,0.093,265781248,0.256953,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,5,4,candidate-dta,0.264,0.33,233111552,0.49495199999999995,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,5,5,candidate-arrow,0.071,0.094,266125312,0.258586,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,6,1,stata,0.316,,81018880,0.332731,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,6,2,candidate-arrow,0.071,0.094,265879552,0.258051,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,6,3,candidate-dta,0.265,0.332,232161280,0.49546999999999997,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,6,4,baseline-arrow,0.071,0.094,265863168,0.25744599999999995,1
screen-v2-dta-ring2-combined,india-30-scattered-known,known,fresh,1,6,5,baseline-dta,0.264,0.336,232177664,0.500818,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,1,1,baseline-dta,0.193,0.928,1156153344,1.128811,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,1,2,baseline-arrow,0.152,0.727,1653784576,0.9306749999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,1,3,candidate-dta,0.176,0.804,1157693440,1.012687,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,1,4,candidate-arrow,0.149,0.729,1653342208,0.9339569999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,1,5,stata,0.055,,668303360,0.071739,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,2,1,baseline-arrow,0.151,0.726,1648836608,0.934841,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,2,2,candidate-dta,0.172,0.803,1157873664,1.013952,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,2,3,candidate-arrow,0.152,0.732,1653669888,0.9356340000000001,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,2,4,stata,0.055,,668303360,0.07199699999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,2,5,baseline-dta,0.197,0.93,1157267456,1.131708,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,3,1,candidate-dta,0.17,0.816,1158086656,1.019674,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,3,2,candidate-arrow,0.151,0.722,1656733696,0.9270289999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,3,3,stata,0.056,,668286976,0.072154,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,3,4,baseline-dta,0.193,0.927,1152909312,1.136101,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,3,5,baseline-arrow,0.152,0.699,1653587968,0.9022549999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,4,1,candidate-arrow,0.15,0.72,1653538816,0.923951,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,4,2,stata,0.055,,668270592,0.07220499999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,4,3,baseline-dta,0.195,0.923,1153908736,1.125603,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,4,4,baseline-arrow,0.153,0.721,1652785152,0.932666,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,4,5,candidate-dta,0.173,0.809,1151893504,1.015916,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,5,1,stata,0.055,,668352512,0.071855,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,5,2,baseline-dta,0.205,0.938,1154531328,1.140563,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,5,3,baseline-arrow,0.152,0.713,1653981184,0.9182629999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,5,4,candidate-dta,0.17,0.811,1155481600,1.0125,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,5,5,candidate-arrow,0.153,0.714,1658683392,0.9304079999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,6,1,stata,0.055,,668319744,0.07214999999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,6,2,candidate-arrow,0.15,0.716,1656619008,0.917559,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,6,3,candidate-dta,0.173,0.818,1147666432,1.018262,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,6,4,baseline-arrow,0.153,0.73,1650753536,0.9408969999999999,1
screen-v2-dta-ring2-combined,tall-wide-all,all,fresh,1,6,5,baseline-dta,0.194,0.927,1150861312,1.127244,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,1,1,baseline-dta,0.018,0.021,108494848,0.17771199999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,1,2,baseline-arrow,0.016,0.022,111181824,0.17851299999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,1,3,candidate-dta,0.017,0.02,108625920,0.17651699999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,1,4,candidate-arrow,0.017,0.023,111296512,0.178456,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,1,5,stata,0.001,,40648704,0.017231,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,2,1,baseline-arrow,0.016,0.022,111165440,0.177786,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,2,2,candidate-dta,0.017,0.022,108740608,0.18537099999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,2,3,candidate-arrow,0.017,0.022,111296512,0.178245,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,2,4,stata,0.001,,40583168,0.01743,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,2,5,baseline-dta,0.018,0.021,108691456,0.177515,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,3,1,candidate-dta,0.017,0.021,110985216,0.177306,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,3,2,candidate-arrow,0.016,0.022,111165440,0.177332,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,3,3,stata,0.0,,40648704,0.017207,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,3,4,baseline-dta,0.019,0.024,108412928,0.180984,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,3,5,baseline-arrow,0.016,0.022,111149056,0.17843099999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,4,1,candidate-arrow,0.016,0.022,111165440,0.17791,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,4,2,stata,0.001,,40632320,0.017244,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,4,3,baseline-dta,0.018,0.021,108462080,0.17754999999999999,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,4,4,baseline-arrow,0.016,0.021,111034368,0.177265,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,4,5,candidate-dta,0.017,0.02,108642304,0.17616300000000001,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,5,1,stata,0.001,,40697856,0.017085999999999997,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,5,2,baseline-dta,0.017,0.021,108642304,0.17829599999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,5,3,baseline-arrow,0.016,0.021,110919680,0.177145,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,5,4,candidate-dta,0.017,0.02,108855296,0.17593599999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,5,5,candidate-arrow,0.018,0.022,111247360,0.17832199999999998,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,6,1,stata,0.001,,40599552,0.018149,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,6,2,candidate-arrow,0.017,0.022,111329280,0.17855899999999997,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,6,3,candidate-dta,0.017,0.021,108773376,0.176234,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,6,4,baseline-arrow,0.017,0.022,111296512,0.177756,1
screen-v2-dta-ring2-combined,mixed-all,all,fresh,1,6,5,baseline-dta,0.018,0.022,108642304,0.178265,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,1,1,baseline-dta,0.048,0.147,292634624,0.327753,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,1,2,baseline-arrow,0.031,0.099,378470400,0.281726,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,1,3,candidate-dta,0.046,0.131,290291712,0.312854,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,1,4,candidate-arrow,0.031,0.098,376832000,0.279721,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,1,5,stata,0.01,,144752640,0.027256999999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,2,1,baseline-arrow,0.032,0.102,380649472,0.29000899999999996,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,2,2,candidate-dta,0.045,0.131,290471936,0.31310399999999994,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,2,3,candidate-arrow,0.03,0.098,382091264,0.27936099999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,2,4,stata,0.01,,144785408,0.026771999999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,2,5,baseline-dta,0.047,0.142,294092800,0.32183399999999995,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,3,1,candidate-dta,0.046,0.133,290422784,0.313434,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,3,2,candidate-arrow,0.03,0.097,381403136,0.27913499999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,3,3,stata,0.01,,144752640,0.026768,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,3,4,baseline-dta,0.047,0.143,295026688,0.325777,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,3,5,baseline-arrow,0.032,0.097,381730816,0.279549,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,4,1,candidate-arrow,0.031,0.097,380043264,0.280424,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,4,2,stata,0.01,,144801792,0.026763999999999996,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,4,3,baseline-dta,0.048,0.147,292323328,0.32836499999999996,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,4,4,baseline-arrow,0.032,0.1,379568128,0.28246699999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,4,5,candidate-dta,0.044,0.131,293257216,0.312808,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,5,1,stata,0.01,,144752640,0.02643,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,5,2,baseline-dta,0.047,0.143,293322752,0.32484999999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,5,3,baseline-arrow,0.031,0.098,381222912,0.280838,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,5,4,candidate-dta,0.045,0.133,291274752,0.31477,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,5,5,candidate-arrow,0.03,0.096,382124032,0.279113,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,6,1,stata,0.01,,144850944,0.026558,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,6,2,candidate-arrow,0.031,0.096,379895808,0.278596,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,6,3,candidate-dta,0.044,0.133,292159488,0.31541399999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,6,4,baseline-arrow,0.03,0.096,380944384,0.27957899999999997,1
screen-v2-dta-ring4-equal,100mb-all,all,fresh,1,6,5,baseline-dta,0.048,0.143,294076416,0.325139,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,1,1,baseline-dta,0.748,5.359,5238013952,5.561484,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,1,2,baseline-arrow,0.57,4.528,10281746432,4.748413,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,1,3,candidate-dta,0.609,4.854,5236965376,5.056919,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,1,4,candidate-arrow,0.57,4.569,10273996800,4.780439,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,1,5,stata,0.471,,5256937472,0.505866,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,2,1,baseline-arrow,0.571,4.518,10278813696,4.7274259999999995,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,2,2,candidate-dta,0.614,4.81,5239865344,5.012764,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,2,3,candidate-arrow,0.569,4.503,10273996800,4.7240839999999995,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,2,4,stata,0.472,,5256970240,0.502923,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,2,5,baseline-dta,0.746,5.318,5232934912,5.520091,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,3,1,candidate-dta,0.61,4.871,5238030336,5.074715,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,3,2,candidate-arrow,0.572,4.527,10274652160,4.737268,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,3,3,stata,0.471,,5256904704,0.505825,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,3,4,baseline-dta,0.747,5.33,5235638272,5.532763,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,3,5,baseline-arrow,0.568,4.431,10282696704,4.641995,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,4,1,candidate-arrow,0.569,4.476,10273701888,4.689157,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,4,2,stata,0.472,,5256921088,0.505881,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,4,3,baseline-dta,0.746,5.305,5234475008,5.50824,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,4,4,baseline-arrow,0.572,4.551,10277470208,4.762075,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,4,5,candidate-dta,0.615,4.836,5237276672,5.041613,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,5,1,stata,0.471,,5256921088,0.501647,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,5,2,baseline-dta,0.747,5.342,5234442240,5.544455,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,5,3,baseline-arrow,0.572,4.569,10280566784,4.779367000000001,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,5,4,candidate-dta,0.61,4.833,5237768192,5.0354149999999995,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,5,5,candidate-arrow,0.57,4.624,10279321600,4.834553,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,6,1,stata,0.471,,5256937472,0.5061169999999999,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,6,2,candidate-arrow,0.575,4.525,10271604736,4.7358150000000006,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,6,3,candidate-dta,0.608,4.843,5237850112,5.050063,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,6,4,baseline-arrow,0.573,4.469,10279911424,4.679709,1
screen-v2-dta-ring4-equal,india-all,all,fresh,1,6,5,baseline-dta,0.744,5.317,5235392512,5.5207999999999995,1
